timestamp,air_temp,Rel_hum,Dis_m,Sen_temp,T110_C,T60_C,T35_C,T20_C,T15_C,T10_C,T5_C,T0_C,T15s_C,T40s_C,Site_Name,T100_C,T50_C,T25_C,T5s_C,T10s_C,T25s_C,T50s_C,hour
2023-12-10T05:06:00Z,1.5,88.6,1.355576456,2.5,2.13,2,1.81,3.63,1.38,1.06,0.81,0.75,2.5,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-10T05:00:00Z
2023-12-10T06:03:00Z,1.5,88.6,1.236479738,2.75,2.25,2.13,1.81,2.13,1.38,1.06,0.88,0.75,2.5,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-10T06:00:00Z
2023-12-10T07:00:00Z,0.7,88.4,1.237994859,2.63,1.38,1.38,1.13,2.69,0.88,0.63,0.69,0.75,2.5,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-10T07:00:00Z
2023-12-10T08:05:00Z,1.7,88.6,1.149859567,2.81,2.5,2.38,2.06,3.38,1.56,1.25,1.06,0.88,2.56,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-10T08:00:00Z
2023-12-10T09:02:00Z,1.7,88.7,1.234603552,3,1.75,1.75,1.56,2,1.19,0.94,0.88,0.81,2.56,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-10T09:00:00Z
2023-12-10T10:06:00Z,1.6,88.7,1.164602469,3,2.13,2.13,1.88,2.25,1.44,1.19,1.06,0.88,2.56,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-10T10:00:00Z
2023-12-10T11:03:00Z,1.4,88.7,1.320786266,2.94,2.75,2.56,2.25,3.63,1.75,1.44,1.19,0.88,2.56,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-10T11:00:00Z
2023-12-10T12:00:00Z,1.6,88.7,1.252819859,3.13,2.06,1.94,1.69,2,1.31,1.06,1,0.94,2.56,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-10T12:00:00Z
2023-12-10T13:05:00Z,1.9,88.8,1.320492375,3.19,1.94,1.88,1.69,2,1.25,1.06,1.06,1,2.63,3.38,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-10T13:00:00Z
2023-12-10T14:02:00Z,1.9,88.9,1.173216917,3.25,2.56,2.44,2.13,2.63,1.75,1.5,1.38,1.06,2.63,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-10T14:00:00Z
2023-12-10T15:06:00Z,1.4,88.9,1.257179936,3.13,2.25,2.31,2.06,3.63,1.56,1.25,1.25,1.06,2.69,3.38,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-10T15:00:00Z
2023-12-10T16:03:00Z,2.3,89,1.215489841,3.13,2.44,2.44,2.13,3.63,1.75,1.5,1.5,1.19,2.69,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-10T16:00:00Z
2023-12-10T17:00:00Z,1.6,88.9,1.256640952,3.19,2.63,2.5,2.25,3.63,1.75,1.5,1.44,1.25,2.69,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-10T17:00:00Z
2023-12-10T18:05:00Z,1.9,89,1.244859945,3.25,2.31,2.13,1.88,3.63,1.5,1.31,1.31,1.25,2.69,3.38,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-10T18:00:00Z
2023-12-10T19:02:00Z,2.1,89.1,1.242818173,3.25,2.31,2.25,2,3.63,1.69,1.5,1.5,1.44,2.75,3.38,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-10T19:00:00Z
2023-12-10T20:06:00Z,1.8,89.1,1.252278593,3.31,2.44,2.38,2.06,2.5,1.69,1.5,1.56,1.56,2.75,3.38,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-10T20:00:00Z
2023-12-10T21:03:00Z,1.6,89,1.26926717,3.44,2.19,2.25,2,3.63,1.63,1.44,1.56,1.63,2.81,3.38,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-10T21:00:00Z
2023-12-10T22:00:00Z,2,89.1,1.167611234,3.56,3.13,3.13,3.06,3.69,2.19,1.81,1.88,1.94,2.81,3.38,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-10T22:00:00Z
2023-12-10T23:05:00Z,2.5,89.2,1.246050581,3.75,2.44,2.31,2,2.38,1.63,1.44,1.56,1.81,2.88,3.38,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-10T23:00:00Z
2023-12-11T00:02:00Z,3.1,89.3,1.215088023,4,3.88,3.44,3.13,3.69,2.25,2,2.13,2.25,2.88,3.38,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-11T00:00:00Z
2023-12-11T01:07:00Z,3.2,89.3,1.242799813,4.44,3.25,2.75,2.38,2.88,1.88,1.63,1.88,2.13,2.88,3.38,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-11T01:00:00Z
2023-12-11T02:03:00Z,3.6,89.3,1.25020171,4.56,4.44,3.88,3.56,3.69,2.5,2.19,2.31,2.44,2.94,3.44,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-11T02:00:00Z
2023-12-11T03:00:00Z,3.5,89.3,1.257977797,4.75,4.19,3.75,3.75,3.81,2.81,2.56,2.69,2.75,3,3.44,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-11T03:00:00Z
2023-12-11T04:05:00Z,4.2,89.4,1.225349977,5.13,4.81,4.63,4.25,4.38,3.38,3,3,2.94,2.94,3.44,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-11T04:00:00Z
2023-12-11T05:02:00Z,4.2,89.4,1.303634835,5.5,5.19,4.88,4.81,3.69,3.88,3.5,3.5,3.19,2.94,3.44,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-11T05:00:00Z
2023-12-11T06:07:00Z,5.3,89.6,1.309395192,6.13,4.81,4.44,4.06,3.88,3.06,2.81,2.88,2.81,3,3.44,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-11T06:00:00Z
2023-12-11T07:04:00Z,3.9,89.5,1.267061495,5.94,3.94,3.81,3.69,3.69,3.06,2.88,2.94,2.75,3,3.5,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-11T07:00:00Z
2023-12-11T08:01:00Z,2.9,89.4,1.241292416,5.13,2.94,2.88,2.69,3.63,2.31,2.13,2.31,2.38,3,3.5,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-11T08:00:00Z
2023-12-11T09:05:00Z,2,89.3,1.257222861,4.19,2.44,2.5,2.31,3,2.06,1.88,2.06,2.25,3,3.5,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-11T09:00:00Z
2023-12-11T10:02:00Z,1.5,89.2,1.26222589,3.63,1.94,2,1.81,3.38,1.63,1.44,1.63,2,3,3.44,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-11T10:00:00Z
2023-12-11T11:07:00Z,1.2,89.2,1.249251341,3.19,1.94,2,1.81,3.63,1.56,1.44,1.63,2,3,3.44,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-11T11:00:00Z
2023-12-11T12:04:00Z,1.4,89.2,1.342043734,3,2.13,2.13,2,3.63,1.69,1.56,1.81,2.13,3,3.5,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-11T12:00:00Z
2023-12-11T13:01:00Z,1,89.1,1.229877273,2.88,1.75,1.81,1.69,2.5,1.5,1.38,1.63,2.06,3,3.5,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-11T13:00:00Z
2023-12-11T14:06:00Z,1,89.1,1.349363393,2.69,1.63,1.69,1.56,3.5,1.38,1.25,1.5,2.06,3,3.5,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-11T14:00:00Z
2023-12-11T15:02:00Z,0.4,89,1.342747079,2.44,0.94,1,0.88,2.25,0.75,0.69,1,1.81,3,3.5,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-11T15:00:00Z
2023-12-11T16:07:00Z,0.7,89,1.271333145,2.25,1.06,1.13,1,2.38,0.88,0.81,1.06,1.81,3,3.5,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-11T16:00:00Z
2023-12-11T17:04:00Z,0.3,88.6,1.265100607,1.94,1,1.13,1,2.31,0.75,0.63,1,1.75,3,3.5,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-11T17:00:00Z
2023-12-11T18:01:00Z,0.4,88,1.262182254,1.94,0.94,1.06,0.94,1.44,0.88,0.75,1.13,1.94,3.06,3.5,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-11T18:00:00Z
2023-12-11T19:05:00Z,-0.5,88,1.263414173,1.69,0.06,0.19,0.06,0.81,0,-0.13,0.25,1.19,3.19,3.5,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-11T19:00:00Z
2023-12-11T20:02:00Z,-0.9,87.4,1.267448373,1.38,-0.38,-0.31,-0.31,1,-0.38,-0.44,-0.06,1,3.13,3.5,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-11T20:00:00Z
2023-12-11T21:07:00Z,-1.1,86.5,1.267974638,1.19,-0.56,-0.63,-0.69,-0.31,-0.69,-0.75,-0.38,0.5,3.06,3.5,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-11T21:00:00Z
2023-12-11T22:04:00Z,-1.2,86,1.264270575,1.06,-0.63,-0.5,-0.56,0.75,-0.56,-0.63,-0.25,0.69,3.19,3.5,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-11T22:00:00Z
2023-12-11T23:00:00Z,-1.3,84.2,1.32286901,0.88,-0.5,-0.44,-0.5,-0.19,-0.56,-0.56,-0.19,0.75,3,3.5,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-11T23:00:00Z
2023-12-12T00:05:00Z,-0.1,78.9,1.324129302,1.56,0.69,0.81,0.69,1.31,0.69,0.63,0.94,1.63,3.06,3.5,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-12T00:00:00Z
2023-12-12T01:02:00Z,-0.9,83.5,1.326653294,1.56,-0.13,-0.06,-0.06,0.25,-0.13,-0.25,0.25,1.06,3.31,3.56,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-12T01:00:00Z
2023-12-12T02:07:00Z,-1.2,83.6,1.318484296,1,-0.25,-0.38,-0.44,-0.13,-0.5,-0.5,0,0.88,3.06,3.5,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-12T02:00:00Z
2023-12-12T03:03:00Z,-1.4,85.7,1.284128267,0.56,-0.44,-0.63,-0.69,0.69,-0.75,-0.81,-0.38,0.5,3.06,3.5,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-12T03:00:00Z
2023-12-12T04:00:00Z,-1.5,85.4,1.276953805,0.31,-0.5,-0.63,-0.69,0.69,-0.75,-0.81,-0.25,0.63,3,3.56,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-12T04:00:00Z
2023-12-12T05:05:00Z,-1.6,85.5,1.322138883,0.13,-0.75,-0.75,-0.75,-0.44,-0.88,-0.94,-0.5,0.38,3,3.5,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-12T05:00:00Z
2023-12-12T06:02:00Z,-2.1,85.4,1.323561299,-0.19,-1.63,-1.63,-1.63,-0.94,-1.69,-1.69,-1.19,-0.06,2.88,3.56,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-12T06:00:00Z
2023-12-12T07:06:00Z,-3.2,78,1.276245448,-1,-2.69,-2.56,-2.56,-1.31,-2.63,-2.69,-2.06,-0.75,2.88,3.56,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-12T07:00:00Z
2023-12-12T08:03:00Z,-4,77,1.275832855,-1.81,-3.38,-3.25,-3.31,-2.13,-3.38,-3.44,-2.88,-1.44,2.81,3.56,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-12T08:00:00Z
2023-12-12T09:00:00Z,-4.6,75.7,1.268004271,-2.5,-4.19,-4.06,-4.06,-2.81,-4.19,-4.25,-3.56,-2.06,2.75,3.5,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-12T09:00:00Z
2023-12-12T10:04:00Z,-5.1,73.8,1.252546927,-3.13,-4.31,-4.19,-4.19,-3.94,-4.25,-4.25,-3.56,-1.88,2.69,3.5,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-12T10:00:00Z
2023-12-12T11:01:00Z,-5.6,74.5,1.249246918,-3.63,-5,-4.88,-4.94,-3.63,-4.88,-4.94,-4.25,-2.63,2.63,3.5,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-12T11:00:00Z
2023-12-12T12:06:00Z,-5.8,71.6,1.240749698,-4.06,-5.25,-5.06,-5.13,-3.88,-5.13,-5.13,-4.38,-2.38,2.5,3.5,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-12T12:00:00Z
2023-12-12T13:02:00Z,-6,71,1.240285519,-4.38,-5.5,-5.31,-5.38,-4.13,-5.44,-5.44,-4.69,-2.88,2.44,3.5,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-12T13:00:00Z
2023-12-12T14:07:00Z,-6.4,72.3,1.239847734,-4.75,-6.06,-5.88,-5.94,-4.75,-6,-6,-5.31,-3.25,2.38,3.44,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-12T14:00:00Z
2023-12-12T15:03:00Z,-7.3,71.2,1.2402057,-5.38,-7.19,-7.06,-7.13,-5.88,-7.13,-7.13,-6.13,-3.5,2.31,3.44,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-12T15:00:00Z
2023-12-12T16:00:00Z,-7.7,73.3,1.236986158,-6.06,-6.94,-6.88,-6.94,-6.88,-7.06,-7.06,-6.19,-3.69,2.25,3.44,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-12T16:00:00Z
2023-12-12T17:05:00Z,-7.7,72.8,1.240742023,-6.38,-6.69,-6.56,-6.56,-5.44,-6.56,-6.56,-5.63,-3.13,2.19,3.38,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-12T17:00:00Z
2023-12-12T18:01:00Z,-7.3,72.6,1.244127816,-6.13,-6.13,-5.94,-5.94,-4.69,-5.69,-5.63,-4.63,-2.31,2.13,3.38,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-12T18:00:00Z
2023-12-12T19:06:00Z,-5.6,68.9,1.246623828,-4.81,-4.63,-4.38,-4.5,-2.81,-4.31,-4.19,-3.44,-1.63,2.06,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-12T19:00:00Z
2023-12-12T20:02:00Z,-4.9,69,1.246611979,-3.44,-4.06,-3.81,-3.88,-3.13,-3.81,-3.75,-3.06,-1.44,2.06,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-12T20:00:00Z
2023-12-12T21:07:00Z,-4.1,70.2,1.246989857,-2.25,-3.63,-3.38,-3.44,-2.81,-3.31,-3.25,-2.63,-1.13,2.06,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-12T21:00:00Z
2023-12-12T22:04:00Z,-2.3,65.7,1.24620568,-0.81,-3.06,-2.88,-3,-2.81,-2.88,-2.88,-2.25,-0.94,2.06,3.25,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-12T22:00:00Z
2023-12-12T23:00:00Z,-3,67.4,1.247394799,-0.06,-2.19,-2.13,-2.25,-1.5,-2.13,-2.06,-1.5,-0.5,2.06,3.25,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-12T23:00:00Z
2023-12-13T00:05:00Z,-1.1,64.7,1.284340934,1.94,-0.63,-0.38,-0.69,0.81,-0.5,-0.56,-0.38,0,2.38,3.25,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-13T00:00:00Z
2023-12-13T01:02:00Z,-1.1,64.9,1.292772056,2.75,-1.25,-1.19,-1.38,-0.19,-1.56,-1.69,-1.31,-0.63,2.25,3.19,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-13T01:00:00Z
2023-12-13T02:07:00Z,-2.6,68.8,1.287884278,0.69,-2.56,-2.63,-2.75,-2.69,-3,-3.06,-2.56,-1.31,2.13,3.19,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-13T02:00:00Z
2023-12-13T03:03:00Z,-3.7,71.7,1.291350874,-1,-3.13,-3.13,-3.31,-2.31,-3.63,-3.69,-3.13,-1.63,2.13,3.19,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-13T03:00:00Z
2023-12-13T04:00:00Z,-4,72.1,1.286520976,-1.94,-3.19,-3.31,-3.5,-2.63,-3.69,-3.75,-3.25,-1.75,2.13,3.19,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-13T04:00:00Z
2023-12-13T05:05:00Z,-3.6,70.6,1.289944931,-2.25,-2.75,-2.88,-3.06,-2.81,-3.38,-3.44,-2.94,-1.63,2.13,3.19,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-13T05:00:00Z
2023-12-13T06:01:00Z,-3.6,70.9,1.308045957,-2.44,-3.38,-3.44,-3.56,-2.56,-3.75,-3.88,-3.31,-1.75,2.13,3.19,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-13T06:00:00Z
2023-12-13T07:06:00Z,-4,72.5,1.251825689,-2.75,-3.88,-3.94,-4.06,-2.81,-4.31,-4.38,-3.75,-2.13,2.06,3.13,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-13T07:00:00Z
2023-12-13T08:03:00Z,-3.7,74.1,1.246106704,-2.69,-2.94,-2.81,-2.94,-2.81,-3,-3.06,-2.5,-1.25,2.06,3.13,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-13T08:00:00Z
2023-12-13T09:07:00Z,-3.3,73.8,1.246537348,-2.31,-2.38,-2.44,-2.5,-2.06,-2.56,-2.63,-2.06,-0.94,2,3.13,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-13T09:00:00Z
2023-12-13T10:04:00Z,-3,74.8,1.241793713,-1.94,-2,-2.19,-2.25,NA,-2.38,-2.44,-1.94,-0.88,2,3.13,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-13T10:00:00Z
2023-12-13T11:01:00Z,-3,75,1.2412995,-1.81,-3.25,-3.19,-3.25,-2.25,-3.5,-3.56,-3,-1.5,2,3.13,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-13T11:00:00Z
2023-12-13T12:05:00Z,-3.3,76.2,1.242256544,-2.25,-1.94,-2.19,-2.38,-1.06,-2.56,-2.63,-2.13,-0.94,2,3.06,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-13T12:00:00Z
2023-12-13T13:02:00Z,-2.7,76.4,1.238032634,-1.75,-1.88,-1.94,-2,-1.56,-2.13,-2.25,-1.81,-0.88,2,3.06,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-13T13:00:00Z
2023-12-13T14:07:00Z,-3.6,79.6,1.243540483,-1.94,-3.19,-3.19,-3.38,-2.25,-3.56,-3.69,-3.13,-1.56,1.94,3.06,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-13T14:00:00Z
2023-12-13T15:03:00Z,-3.6,74.2,1.243540483,-2.38,-3.63,-3.56,-3.69,-2.94,-3.88,-3.94,-3.31,-1.69,1.94,3.06,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-13T15:00:00Z
2023-12-13T16:00:00Z,-3.8,72,1.241763108,-2.69,-3.13,-3,-3.13,-2.81,-3.25,-3.25,-2.75,-1.31,1.88,3.06,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-13T16:00:00Z
2023-12-13T17:05:00Z,-4,71.5,1.243110759,-2.75,-3.94,-3.88,-4,-2.81,-4.25,-4.25,-3.63,-1.75,1.88,3.06,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-13T17:00:00Z
2023-12-13T18:01:00Z,-4.9,71.5,1.240209837,-3.06,-3.81,-3.81,-4,-2.81,-4.25,-4.31,-3.69,-1.94,1.88,3.06,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-13T18:00:00Z
2023-12-13T19:06:00Z,-1.5,59.3,1.245071258,-1.81,-1.31,-1.13,-1.31,0.38,-1.19,-1.19,-0.88,-0.31,2.06,3,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-13T19:00:00Z
2023-12-13T20:03:00Z,-1.5,63.6,1.240115422,0.13,-1,-0.94,-1.25,0.63,-0.81,-0.81,-0.63,-0.25,1.81,3,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-13T20:00:00Z
2023-12-13T21:07:00Z,-1.8,56.5,1.235798192,1.5,-2,-2.13,-2.19,-1.81,-2.25,-2.31,-1.81,-0.69,1.81,3,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-13T21:00:00Z
2023-12-13T22:04:00Z,-2.7,60.7,1.235560195,0.25,-2.25,-2.38,-2.56,-1.25,-2.69,-2.75,-2.31,-1.06,1.81,2.94,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-13T22:00:00Z
2023-12-13T23:01:00Z,-4.8,79.7,1.345357169,0.5,-4.5,-4.38,-4.44,-4.06,-4.38,-4.38,-3.69,-1.31,1.81,2.94,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-13T23:00:00Z
2023-12-14T00:06:00Z,-5.1,66.6,NA,-1.5,-3.94,-3.81,-4.19,-2.81,-4.25,-4.25,-3.56,-1.44,1.81,2.94,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-14T00:00:00Z
2023-12-14T01:02:00Z,-4.8,68.5,NA,-1.69,-4.06,-3.94,-4.06,-2.81,-4.25,-4.25,-3.69,-1.5,1.81,2.94,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-14T01:00:00Z
2023-12-14T02:07:00Z,-5.4,71.1,1.340408201,-2.63,-4.94,-4.75,-4.81,-3.5,-4.81,-4.81,-4,-1.56,1.88,2.94,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-14T02:00:00Z
2023-12-14T03:04:00Z,-6.1,72.4,1.414325823,-3.56,-5.56,-5.44,-5.5,-5.13,-5.56,-5.56,-4.88,-2.06,1.88,2.94,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-14T03:00:00Z
2023-12-14T04:00:00Z,-6.4,74.2,1.329063078,-4.31,-6.31,-6.25,-6.31,-5.94,-6.44,-6.56,-5.69,-2.44,1.81,2.94,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-14T04:00:00Z
2023-12-14T05:05:00Z,-6.6,75.3,1.331510199,-4.75,-6.13,-6,-6.06,-4.69,-6.19,-6.19,-5.38,-2.13,1.81,2.94,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-14T05:00:00Z
2023-12-14T06:01:00Z,-7.1,69,NA,-5.38,-7.19,-7.06,-7.06,-5.81,-7.06,-7.06,-6,-2.13,1.81,2.94,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-14T06:00:00Z
2023-12-14T07:06:00Z,-8.3,62.6,NA,-6.25,-8.25,-8.19,-8.38,-7.31,-8.56,-8.63,-7.63,-2.94,1.75,2.94,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-14T07:00:00Z
2023-12-14T08:03:00Z,-8.9,59.7,NA,-7,-8.56,-8.63,-8.75,-7.81,-9.06,-9.06,-8,-3,1.75,2.94,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-14T08:00:00Z
2023-12-14T09:07:00Z,-8.8,62.7,1.327796488,-7.38,-8.5,-8.5,-8.63,-7.5,-8.75,-8.75,-7.69,-3.13,1.75,2.88,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-14T09:00:00Z
2023-12-14T10:04:00Z,-9.1,76,NA,-7.38,-8.56,-8.44,-8.5,-7.31,-8.44,-8.38,-7.06,-2.31,1.69,2.88,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-14T10:00:00Z
2023-12-14T11:00:00Z,-10.1,77.4,NA,-7.75,-9.5,-9.13,-9.38,-8.19,-9.38,-9.25,-7.88,-2.69,1.69,2.88,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-14T11:00:00Z
2023-12-14T12:05:00Z,-10.7,72,NA,-8.38,-10.06,-9.63,-9.94,-9.56,-9.94,-9.88,-8.5,-3,1.69,2.88,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-14T12:00:00Z
2023-12-14T13:01:00Z,-11.1,69.5,NA,-8.94,-10.5,-10.13,-10.44,-10.06,-10.44,-10.38,-9.06,-3.38,1.63,2.81,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-14T13:00:00Z
2023-12-14T14:06:00Z,-11.3,73.2,NA,-9.38,-10.81,-10.63,-10.69,-9.56,-10.69,-10.69,-9.25,-3.5,1.63,2.81,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-14T14:00:00Z
2023-12-14T15:02:00Z,-11.5,74.3,NA,-9.75,-10.94,-10.56,-10.81,-9.75,-10.88,-10.75,-9.38,-3.56,1.63,2.81,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-14T15:00:00Z
2023-12-14T16:07:00Z,-11.8,75.2,NA,-10.06,-11.44,-11.25,-11.44,-10.38,-11.56,-11.5,-10.13,-3.94,1.56,2.81,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-14T16:00:00Z
2023-12-14T17:03:00Z,-12,75.8,NA,-10.38,-11.5,-11.31,-11.5,-11.19,-11.63,-11.56,-10.31,-4.13,1.56,2.81,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-14T17:00:00Z
2023-12-14T18:00:00Z,-11.8,75.9,NA,-10.38,-11.06,-10.69,-11,-10,-11.13,-11.13,-9.94,-4.06,1.56,2.81,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-14T18:00:00Z
2023-12-14T19:04:00Z,-9.1,66.9,NA,-8.63,-9.19,-8.75,-8.88,-8,-8.31,-8.25,-7.38,-2.75,1.56,2.81,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-14T19:00:00Z
2023-12-14T20:01:00Z,-7.2,63.9,1.315953858,-6.06,-7.06,-7,-7,-5.94,-6.38,-6.25,-5.5,-2.25,1.5,2.75,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-14T20:00:00Z
2023-12-14T21:05:00Z,-4,52.8,1.319900802,-2.44,-6.38,-6.13,-6.44,-5.88,-6.5,-6.44,-5.5,-2.19,1.5,2.81,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-14T21:00:00Z
2023-12-14T22:02:00Z,-4.4,54.5,1.312182919,1.06,-4.5,-4.38,-4.75,-2.81,-4.31,-4.25,-3.63,-1.25,1.5,2.75,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-14T22:00:00Z
2023-12-14T23:07:00Z,-5.2,54.2,NA,2.44,-4.88,-4.63,-4.94,-3.31,-4.81,-4.81,-4.19,-1.63,1.56,2.75,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-14T23:00:00Z
2023-12-15T00:04:00Z,-4.9,54.6,NA,3.38,-4.56,-4.38,-4.63,-3.81,-4.31,-4.31,-3.88,-1.5,1.56,2.75,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-15T00:00:00Z
2023-12-15T01:00:00Z,-5.5,53.3,1.29965634,1.31,-5.31,-5.19,-5.31,-4.81,-5.38,-5.44,-4.81,-2,1.5,2.75,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-15T01:00:00Z
2023-12-15T02:05:00Z,-6.6,57.8,1.29452835,-1.94,-6.13,-6.06,-6.13,-4.94,-6.31,-6.25,-5.38,-2.13,1.56,2.75,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-15T02:00:00Z
2023-12-15T03:02:00Z,-7.3,60.1,1.285800296,-3.94,-6.31,-6.31,-6.38,-5.19,-6.5,-6.63,-5.75,-2.38,1.56,2.69,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-15T03:00:00Z
